#YY,MM,DD,hh,mm,ss,T,Water Column HEIGHT
2011,3,11,22,54,0,2,5825.155
2011,3,11,22,53,0,2,5825.153
2011,3,11,22,52,0,2,5825.148
2011,3,11,22,51,0,2,5825.154
2011,3,11,22,50,0,2,5825.151
2011,3,11,22,49,0,2,5825.151
2011,3,11,22,48,0,2,5825.154
2011,3,11,22,47,0,2,5825.161
2011,3,11,22,46,0,2,5825.165
2011,3,11,22,45,0,2,5825.15
2011,3,11,22,45,0,1,9999
2011,3,11,22,44,0,2,5825.134
2011,3,11,22,43,0,2,5825.125
2011,3,11,22,42,0,2,5825.128
2011,3,11,22,41,0,2,5825.124
2011,3,11,22,40,0,2,5825.129
2011,3,11,22,39,0,2,5825.13
2011,3,11,22,38,0,2,5825.133
2011,3,11,22,37,0,2,5825.135
2011,3,11,22,36,0,2,5825.128
2011,3,11,22,35,0,2,5825.133
2011,3,11,22,34,0,2,5825.15
2011,3,11,22,33,0,2,5825.168
2011,3,11,22,32,0,2,5825.182
2011,3,11,22,31,0,2,5825.177
2011,3,11,22,30,0,2,5825.177
2011,3,11,22,30,0,1,9999
2011,3,11,22,29,0,2,5825.171
2011,3,11,22,28,0,2,5825.161
2011,3,11,22,27,0,2,5825.156
2011,3,11,22,26,0,2,5825.159
2011,3,11,22,25,0,2,5825.162
2011,3,11,22,24,0,2,5825.159
2011,3,11,22,23,0,2,5825.149
2011,3,11,22,22,0,2,5825.154
2011,3,11,22,21,0,2,5825.164
2011,3,11,22,20,0,2,5825.164
2011,3,11,22,19,0,2,5825.15
2011,3,11,22,18,0,2,5825.17
2011,3,11,22,17,0,2,5825.186
2011,3,11,22,16,0,2,5825.183
2011,3,11,22,15,0,2,5825.198
2011,3,11,22,15,0,1,9999
2011,3,11,22,14,0,2,5825.211
2011,3,11,22,13,0,2,5825.218
2011,3,11,22,12,0,2,5825.209
2011,3,11,22,11,0,2,5825.206
2011,3,11,22,10,0,2,5825.22
2011,3,11,22,9,0,2,5825.231
2011,3,11,22,8,0,2,5825.234
2011,3,11,22,7,0,2,5825.228
2011,3,11,22,6,0,2,5825.208
2011,3,11,22,5,0,2,5825.191
2011,3,11,22,4,0,2,5825.184
2011,3,11,22,3,0,2,5825.173
2011,3,11,22,2,0,2,5825.17
2011,3,11,22,1,0,2,5825.155
2011,3,11,22,0,0,2,5825.137
2011,3,11,22,0,0,1,9999
2011,3,11,21,59,0,2,5825.138
2011,3,11,21,58,0,2,5825.141
2011,3,11,21,57,0,2,5825.144
2011,3,11,21,56,0,2,5825.15
2011,3,11,21,55,0,2,5825.179
2011,3,11,21,54,0,2,5825.203
2011,3,11,21,53,0,2,5825.191
2011,3,11,21,52,0,2,5825.196
2011,3,11,21,51,0,2,5825.21
2011,3,11,21,50,0,2,5825.203
2011,3,11,21,49,0,2,5825.212
2011,3,11,21,48,0,2,5825.213
2011,3,11,21,47,0,2,5825.2
2011,3,11,21,46,0,2,5825.215
2011,3,11,21,45,0,2,5825.226
2011,3,11,21,45,0,1,9999
2011,3,11,21,44,0,2,5825.227
2011,3,11,21,43,0,2,5825.236
2011,3,11,21,42,0,2,5825.243
2011,3,11,21,41,0,2,5825.236
2011,3,11,21,40,0,2,5825.23
2011,3,11,21,39,0,2,5825.22
2011,3,11,21,38,0,2,5825.226
2011,3,11,21,37,0,2,5825.226
2011,3,11,21,36,0,2,5825.205
2011,3,11,21,35,0,2,5825.224
2011,3,11,21,34,0,2,5825.232
2011,3,11,21,33,0,2,5825.229
2011,3,11,21,32,0,2,5825.23
2011,3,11,21,31,0,2,5825.225
2011,3,11,21,30,0,2,5825.23
2011,3,11,21,30,0,1,9999
2011,3,11,21,29,0,2,5825.226
2011,3,11,21,28,0,2,5825.201
2011,3,11,21,27,0,2,5825.201
2011,3,11,21,26,0,2,5825.218
2011,3,11,21,25,0,2,5825.206
2011,3,11,21,24,0,2,5825.205
2011,3,11,21,23,0,2,5825.216
2011,3,11,21,22,0,2,5825.21
2011,3,11,21,21,0,2,5825.206
2011,3,11,21,20,0,2,5825.204
2011,3,11,21,19,0,2,5825.207
2011,3,11,21,18,0,2,5825.214
2011,3,11,21,17,0,2,5825.209
2011,3,11,21,16,0,2,5825.211
2011,3,11,21,15,0,2,5825.2
2011,3,11,21,15,0,1,9999
2011,3,11,21,14,0,2,5825.186
2011,3,11,21,13,0,2,5825.194
2011,3,11,21,12,0,2,5825.187
2011,3,11,21,11,0,2,5825.17
2011,3,11,21,10,0,2,5825.178
2011,3,11,21,9,0,2,5825.194
2011,3,11,21,8,0,2,5825.205
2011,3,11,21,7,0,2,5825.201
2011,3,11,21,6,0,2,5825.209
2011,3,11,21,5,0,2,5825.214
2011,3,11,21,4,0,2,5825.223
2011,3,11,21,3,0,2,5825.22
2011,3,11,21,2,0,2,5825.217
2011,3,11,21,1,0,2,5825.229
2011,3,11,21,0,0,2,5825.228
2011,3,11,21,0,0,1,9999
2011,3,11,20,59,0,2,5825.224
2011,3,11,20,58,0,2,5825.233
2011,3,11,20,57,0,2,5825.239
2011,3,11,20,56,0,2,5825.21
2011,3,11,20,55,0,2,5825.196
2011,3,11,20,54,0,2,5825.194
2011,3,11,20,53,0,2,5825.181
2011,3,11,20,52,0,2,5825.186
2011,3,11,20,51,0,2,5825.182
2011,3,11,20,50,0,2,5825.193
2011,3,11,20,49,0,2,5825.193
2011,3,11,20,48,0,2,5825.191
2011,3,11,20,47,0,2,5825.212
2011,3,11,20,46,0,2,5825.219
2011,3,11,20,45,0,2,5825.216
2011,3,11,20,45,0,1,9999
2011,3,11,20,44,0,2,5825.207
2011,3,11,20,43,0,2,5825.2
2011,3,11,20,42,0,2,5825.204
2011,3,11,20,41,0,2,5825.208
2011,3,11,20,40,0,2,5825.208
2011,3,11,20,39,0,2,5825.202
2011,3,11,20,38,0,2,5825.198
2011,3,11,20,37,0,2,5825.199
2011,3,11,20,36,0,2,5825.191
2011,3,11,20,35,0,2,5825.196
2011,3,11,20,34,0,2,5825.202
2011,3,11,20,33,0,2,5825.18
2011,3,11,20,32,0,2,5825.182
2011,3,11,20,31,0,2,5825.186
2011,3,11,20,30,0,2,5825.193
2011,3,11,20,30,0,1,9999
2011,3,11,20,29,0,2,5825.195
2011,3,11,20,28,0,2,5825.186
2011,3,11,20,27,0,2,5825.186
2011,3,11,20,26,0,2,5825.184
2011,3,11,20,25,0,2,5825.181
2011,3,11,20,24,0,2,5825.187
2011,3,11,20,23,0,2,5825.19
2011,3,11,20,22,0,2,5825.2
2011,3,11,20,21,0,2,5825.209
2011,3,11,20,20,0,2,5825.216
2011,3,11,20,19,0,2,5825.235
2011,3,11,20,18,0,2,5825.244
2011,3,11,20,17,0,2,5825.248
2011,3,11,20,16,0,2,5825.234
2011,3,11,20,15,0,2,5825.221
2011,3,11,20,15,0,1,9999
2011,3,11,20,14,0,2,5825.234
2011,3,11,20,13,0,2,5825.244
2011,3,11,20,12,0,2,5825.231
2011,3,11,20,11,0,2,5825.22
2011,3,11,20,10,0,2,5825.234
2011,3,11,20,9,0,2,5825.228
2011,3,11,20,8,0,2,5825.22
2011,3,11,20,7,0,2,5825.239
2011,3,11,20,6,0,2,5825.235
2011,3,11,20,5,0,2,5825.222
2011,3,11,20,4,0,2,5825.212
2011,3,11,20,3,0,2,5825.189
2011,3,11,20,2,0,2,5825.176
2011,3,11,20,1,0,2,5825.174
2011,3,11,20,0,0,2,5825.188
2011,3,11,20,0,0,1,9999
2011,3,11,19,59,0,2,5825.199
2011,3,11,19,58,0,2,5825.212
2011,3,11,19,57,0,2,5825.22
2011,3,11,19,56,0,2,5825.22
2011,3,11,19,55,0,2,5825.225
2011,3,11,19,54,0,2,5825.229
2011,3,11,19,53,0,2,5825.23
2011,3,11,19,52,0,2,5825.235
2011,3,11,19,51,0,2,5825.218
2011,3,11,19,50,0,2,5825.184
2011,3,11,19,49,0,2,5825.17
2011,3,11,19,48,0,2,5825.163
2011,3,11,19,47,0,2,5825.145
2011,3,11,19,46,0,2,5825.164
2011,3,11,19,45,0,2,5825.169
2011,3,11,19,45,0,1,9999
2011,3,11,19,44,0,2,5825.16
2011,3,11,19,43,0,2,5825.163
2011,3,11,19,42,0,2,5825.16
2011,3,11,19,41,0,2,5825.165
2011,3,11,19,40,0,2,5825.188
2011,3,11,19,39,0,2,5825.189
2011,3,11,19,38,0,2,5825.182
2011,3,11,19,37,0,2,5825.194
2011,3,11,19,36,0,2,5825.183
2011,3,11,19,35,0,2,5825.193
2011,3,11,19,34,0,2,5825.212
2011,3,11,19,33,0,2,5825.187
2011,3,11,19,32,0,2,5825.174
2011,3,11,19,31,0,2,5825.199
2011,3,11,19,30,0,2,5825.214
2011,3,11,19,30,0,1,9999
2011,3,11,19,29,0,2,5825.214
2011,3,11,19,28,0,2,5825.217
2011,3,11,19,27,0,2,5825.205
2011,3,11,19,26,0,2,5825.188
2011,3,11,19,25,0,2,5825.184
2011,3,11,19,24,0,2,5825.18
2011,3,11,19,23,0,2,5825.182
2011,3,11,19,22,0,2,5825.192
2011,3,11,19,21,0,2,5825.2
2011,3,11,19,20,0,2,5825.208
2011,3,11,19,19,0,2,5825.212
2011,3,11,19,18,0,2,5825.193
2011,3,11,19,17,0,2,5825.19
2011,3,11,19,16,0,2,5825.22
2011,3,11,19,15,0,2,5825.213
2011,3,11,19,15,0,1,9999
2011,3,11,19,14,0,2,5825.195
2011,3,11,19,13,0,2,5825.17
2011,3,11,19,12,0,2,5825.137
2011,3,11,19,11,0,2,5825.133
2011,3,11,19,10,0,2,5825.139
2011,3,11,19,9,0,2,5825.157
2011,3,11,19,8,0,2,5825.173
2011,3,11,19,7,0,2,5825.16
2011,3,11,19,6,0,2,5825.166
2011,3,11,19,5,0,2,5825.169
2011,3,11,19,4,0,2,5825.168
2011,3,11,19,3,0,2,5825.186
2011,3,11,19,2,0,2,5825.178
2011,3,11,19,1,0,2,5825.165
2011,3,11,19,0,0,2,5825.172
2011,3,11,19,0,0,1,9999
2011,3,11,18,59,0,2,5825.162
2011,3,11,18,58,0,2,5825.164
2011,3,11,18,57,0,2,5825.154
2011,3,11,18,56,0,2,5825.137
2011,3,11,18,55,0,2,5825.152
2011,3,11,18,54,0,2,5825.161
2011,3,11,18,53,0,2,5825.156
2011,3,11,18,52,0,2,5825.147
2011,3,11,18,51,0,2,5825.156
2011,3,11,18,50,0,2,5825.174
2011,3,11,18,49,0,2,5825.177
2011,3,11,18,48,0,2,5825.158
2011,3,11,18,47,0,2,5825.131
2011,3,11,18,46,0,2,5825.143
2011,3,11,18,45,0,2,5825.143
2011,3,11,18,45,0,1,9999
2011,3,11,18,44,0,2,5825.129
2011,3,11,18,43,0,2,5825.121
2011,3,11,18,42,0,2,5825.132
2011,3,11,18,41,0,2,5825.138
2011,3,11,18,40,0,2,5825.115
2011,3,11,18,39,0,2,5825.113
2011,3,11,18,38,0,2,5825.138
2011,3,11,18,37,0,2,5825.134
2011,3,11,18,36,0,2,5825.124
2011,3,11,18,35,0,2,5825.133
2011,3,11,18,34,0,2,5825.157
2011,3,11,18,33,0,2,5825.162
2011,3,11,18,32,0,2,5825.141
2011,3,11,18,31,0,2,5825.137
2011,3,11,18,30,0,2,5825.146
2011,3,11,18,30,0,1,9999
2011,3,11,18,29,0,2,5825.139
2011,3,11,18,28,0,2,5825.129
2011,3,11,18,27,0,2,5825.131
2011,3,11,18,26,0,2,5825.13
2011,3,11,18,25,0,2,5825.107
2011,3,11,18,24,0,2,5825.099
2011,3,11,18,23,0,2,5825.104
2011,3,11,18,22,0,2,5825.1
2011,3,11,18,21,0,2,5825.092
2011,3,11,18,20,0,2,5825.088
2011,3,11,18,19,0,2,5825.081
2011,3,11,18,18,0,2,5825.082
2011,3,11,18,17,0,2,5825.09
2011,3,11,18,16,0,2,5825.101
2011,3,11,18,15,0,2,5825.095
2011,3,11,18,15,0,1,9999
2011,3,11,18,14,0,2,5825.072
2011,3,11,18,13,0,2,5825.075
2011,3,11,18,12,0,2,5825.095
2011,3,11,18,11,0,2,5825.1
2011,3,11,18,10,0,2,5825.103
2011,3,11,18,9,0,2,5825.1
2011,3,11,18,8,0,2,5825.084
2011,3,11,18,7,0,2,5825.092
2011,3,11,18,6,0,2,5825.11
2011,3,11,18,5,0,2,5825.1
2011,3,11,18,4,0,2,5825.085
2011,3,11,18,3,0,2,5825.074
2011,3,11,18,2,0,2,5825.069
2011,3,11,18,1,0,2,5825.072
2011,3,11,18,0,0,2,5825.084
2011,3,11,18,0,0,1,9999
2011,3,11,17,59,0,2,5825.082
2011,3,11,17,58,0,2,5825.076
2011,3,11,17,57,0,2,5825.085
2011,3,11,17,56,0,2,5825.096
2011,3,11,17,55,0,2,5825.097
2011,3,11,17,54,0,2,5825.097
2011,3,11,17,53,0,2,5825.114
2011,3,11,17,52,0,2,5825.13
2011,3,11,17,51,0,2,5825.101
2011,3,11,17,50,0,2,5825.056
2011,3,11,17,49,0,2,5825.056
2011,3,11,17,48,0,2,5825.077
2011,3,11,17,47,0,2,5825.069
2011,3,11,17,46,0,2,5825.076
2011,3,11,17,45,0,2,5825.078
2011,3,11,17,45,0,1,9999
2011,3,11,17,44,0,2,5825.059
2011,3,11,17,43,0,2,5825.046
2011,3,11,17,42,0,2,5825.038
2011,3,11,17,41,0,2,5825.035
2011,3,11,17,40,0,2,5825.046
2011,3,11,17,39,0,2,5825.05
2011,3,11,17,38,0,2,5825.053
2011,3,11,17,37,0,2,5825.089
2011,3,11,17,36,0,2,5825.116
2011,3,11,17,35,0,2,5825.122
2011,3,11,17,34,0,2,5825.103
2011,3,11,17,33,0,2,5825.113
2011,3,11,17,32,0,2,5825.139
2011,3,11,17,31,0,2,5825.122
2011,3,11,17,30,0,2,5825.1
2011,3,11,17,30,0,1,9999
2011,3,11,17,29,0,2,5825.093
2011,3,11,17,28,0,2,5825.1
2011,3,11,17,27,0,2,5825.096
2011,3,11,17,26,0,2,5825.078
2011,3,11,17,25,0,2,5825.078
2011,3,11,17,24,0,2,5825.09
2011,3,11,17,23,0,2,5825.1
2011,3,11,17,22,0,2,5825.111
2011,3,11,17,21,0,2,5825.093
2011,3,11,17,20,0,2,5825.077
2011,3,11,17,19,0,2,5825.069
2011,3,11,17,18,0,2,5825.076
2011,3,11,17,17,0,2,5825.092
2011,3,11,17,16,0,2,5825.104
2011,3,11,17,15,0,2,5825.113
2011,3,11,17,15,0,1,9999
2011,3,11,17,14,0,2,5825.118
2011,3,11,17,13,0,2,5825.111
2011,3,11,17,12,0,2,5825.097
2011,3,11,17,11,0,2,5825.122
2011,3,11,17,10,0,2,5825.134
2011,3,11,17,9,0,2,5825.132
2011,3,11,17,8,0,2,5825.132
2011,3,11,17,7,0,2,5825.108
2011,3,11,17,6,0,2,5825.084
2011,3,11,17,5,0,2,5825.085
2011,3,11,17,4,0,2,5825.087
2011,3,11,17,3,0,2,5825.074
2011,3,11,17,2,0,2,5825.061
2011,3,11,17,1,0,2,5825.055
2011,3,11,17,0,0,2,5825.044
2011,3,11,17,0,0,1,9999
2011,3,11,16,59,0,2,5825.035
2011,3,11,16,58,0,2,5825.033
2011,3,11,16,57,0,2,5825.026
2011,3,11,16,56,0,2,5825.004
2011,3,11,16,55,0,2,5824.99
2011,3,11,16,54,0,2,5824.995
2011,3,11,16,53,0,2,5824.985
2011,3,11,16,52,0,2,5825.005
2011,3,11,16,51,0,2,5825.03
2011,3,11,16,50,0,2,5825.032
2011,3,11,16,49,0,2,5825.018
2011,3,11,16,48,0,2,5825.012
2011,3,11,16,47,0,2,5825.027
2011,3,11,16,46,0,2,5825.031
2011,3,11,16,45,0,2,5825.028
2011,3,11,16,45,0,1,9999
2011,3,11,16,44,0,2,5825.02
2011,3,11,16,43,0,2,5825.01
2011,3,11,16,42,0,2,5824.995
2011,3,11,16,41,0,2,5824.964
2011,3,11,16,40,0,2,5824.971
2011,3,11,16,39,0,2,5824.998
2011,3,11,16,38,0,2,5825.003
2011,3,11,16,37,0,2,5824.993
2011,3,11,16,36,0,2,5824.97
2011,3,11,16,35,0,2,5824.976
2011,3,11,16,34,0,2,5825
2011,3,11,16,33,0,2,5825.011
2011,3,11,16,32,0,2,5825.017
2011,3,11,16,31,0,2,5825.029
2011,3,11,16,30,0,2,5825.035
2011,3,11,16,30,0,1,9999
2011,3,11,16,29,0,2,5825.02
2011,3,11,16,28,0,2,5825.016
2011,3,11,16,27,0,2,5825.01
2011,3,11,16,26,0,2,5825.013
2011,3,11,16,25,0,2,5825.028
2011,3,11,16,24,0,2,5825.051
2011,3,11,16,23,0,2,5825.068
2011,3,11,16,22,0,2,5825.071
2011,3,11,16,21,0,2,5825.067
2011,3,11,16,20,0,2,5825.046
2011,3,11,16,19,0,2,5825.032
2011,3,11,16,18,0,2,5825.034
2011,3,11,16,17,0,2,5825.055
2011,3,11,16,16,0,2,5825.068
2011,3,11,16,15,0,2,5825.042
2011,3,11,16,15,0,1,9999
2011,3,11,16,14,0,2,5825.044
2011,3,11,16,13,0,2,5825.055
2011,3,11,16,12,0,2,5825.059
2011,3,11,16,11,0,2,5825.041
2011,3,11,16,10,0,2,5825.021
2011,3,11,16,9,0,2,5825.03
2011,3,11,16,8,0,2,5825.01
2011,3,11,16,7,0,2,5824.997
2011,3,11,16,6,0,2,5825.006
2011,3,11,16,5,0,2,5825.02
2011,3,11,16,4,0,2,5825.009
2011,3,11,16,3,0,2,5824.968
2011,3,11,16,2,0,2,5824.971
2011,3,11,16,1,0,2,5824.973
2011,3,11,16,0,0,2,5824.968
2011,3,11,16,0,0,1,9999
2011,3,11,15,59,0,2,5824.961
2011,3,11,15,58,0,2,5824.976
2011,3,11,15,57,0,2,5824.999
2011,3,11,15,56,0,2,5825.023
2011,3,11,15,55,0,2,5825.044
2011,3,11,15,54,0,2,5825.053
2011,3,11,15,53,0,2,5825.06
2011,3,11,15,52,0,2,5825.041
2011,3,11,15,51,0,2,5825.017
2011,3,11,15,50,0,2,5825.003
2011,3,11,15,49,0,2,5824.967
2011,3,11,15,48,0,2,5824.93
2011,3,11,15,47,0,2,5824.9
2011,3,11,15,46,0,2,5824.896
2011,3,11,15,45,0,2,5824.874
2011,3,11,15,45,0,1,9999
2011,3,11,15,44,0,2,5824.873
2011,3,11,15,43,0,2,5824.899
2011,3,11,15,42,0,2,5824.912
2011,3,11,15,41,0,2,5824.924
2011,3,11,15,40,0,2,5824.91
2011,3,11,15,39,0,2,5824.922
2011,3,11,15,38,0,2,5824.941
2011,3,11,15,37,0,2,5824.956
2011,3,11,15,36,0,2,5824.963
2011,3,11,15,35,0,2,5824.975
2011,3,11,15,34,0,2,5825.004
2011,3,11,15,33,0,2,5824.984
2011,3,11,15,32,0,2,5824.985
2011,3,11,15,31,0,2,5825.001
2011,3,11,15,30,0,2,5825.005
2011,3,11,15,30,0,1,9999
2011,3,11,15,29,0,2,5825.01
2011,3,11,15,28,0,2,5824.993
2011,3,11,15,27,0,2,5825.001
2011,3,11,15,26,0,2,5825.017
2011,3,11,15,25,0,2,5825.021
2011,3,11,15,24,0,2,5825.022
2011,3,11,15,23,0,2,5825.014
2011,3,11,15,22,0,2,5825
2011,3,11,15,21,0,2,5824.973
2011,3,11,15,20,0,2,5824.952
2011,3,11,15,19,0,2,5824.968
2011,3,11,15,18,0,2,5824.979
2011,3,11,15,17,0,2,5824.986
2011,3,11,15,16,0,2,5824.979
2011,3,11,15,15,0,2,5824.992
2011,3,11,15,15,0,1,9999
2011,3,11,15,14,0,2,5825.031
2011,3,11,15,13,0,2,5825.024
2011,3,11,15,12,0,2,5825.03
2011,3,11,15,11,0,2,5825.026
2011,3,11,15,10,0,2,5825.001
2011,3,11,15,9,0,2,5824.989
2011,3,11,15,8,0,2,5824.98
2011,3,11,15,7,0,2,5824.995
2011,3,11,15,6,0,2,5824.983
2011,3,11,15,5,0,2,5824.961
2011,3,11,15,4,0,2,5824.96
2011,3,11,15,3,0,2,5824.973
2011,3,11,15,2,0,2,5824.99
2011,3,11,15,1,0,2,5824.967
2011,3,11,15,0,0,2,5824.958
2011,3,11,15,0,0,1,9999
2011,3,11,14,59,0,2,5824.974
2011,3,11,14,58,0,2,5824.966
2011,3,11,14,57,0,2,5824.983
2011,3,11,14,56,0,2,5824.989
2011,3,11,14,55,0,2,5824.98
2011,3,11,14,54,0,2,5824.99
2011,3,11,14,53,0,2,5824.955
2011,3,11,14,52,0,2,5824.924
2011,3,11,14,51,0,2,5824.938
2011,3,11,14,50,0,2,5824.945
2011,3,11,14,49,0,2,5824.969
2011,3,11,14,48,0,2,5824.987
2011,3,11,14,47,0,2,5824.977
2011,3,11,14,46,0,2,5824.971
2011,3,11,14,45,0,2,5824.973
2011,3,11,14,45,0,1,9999
2011,3,11,14,44,0,2,5824.979
2011,3,11,14,43,0,2,5824.989
2011,3,11,14,42,0,2,5825.004
2011,3,11,14,41,0,2,5825.035
2011,3,11,14,40,0,2,5825.026
2011,3,11,14,39,0,2,5825.011
2011,3,11,14,38,0,2,5825.019
2011,3,11,14,37,0,2,5824.992
2011,3,11,14,36,0,2,5824.96
2011,3,11,14,35,0,2,5824.949
2011,3,11,14,34,0,2,5824.947
2011,3,11,14,33,0,2,5824.959
2011,3,11,14,32,0,2,5824.938
2011,3,11,14,31,0,2,5824.911
2011,3,11,14,30,0,2,5824.917
2011,3,11,14,30,0,1,9999
2011,3,11,14,29,0,2,5824.92
2011,3,11,14,28,0,2,5824.942
2011,3,11,14,27,0,2,5824.975
2011,3,11,14,26,0,2,5824.979
2011,3,11,14,25,0,2,5824.968
2011,3,11,14,24,0,2,5824.965
2011,3,11,14,23,0,2,5824.969
2011,3,11,14,22,0,2,5824.978
2011,3,11,14,21,0,2,5824.99
2011,3,11,14,20,0,2,5824.996
2011,3,11,14,19,0,2,5824.995
2011,3,11,14,18,0,2,5824.971
2011,3,11,14,17,0,2,5824.955
2011,3,11,14,16,0,2,5824.961
2011,3,11,14,15,0,2,5824.983
2011,3,11,14,15,0,1,9999
2011,3,11,14,14,0,2,5825
2011,3,11,14,13,0,2,5824.976
2011,3,11,14,12,0,2,5824.981
2011,3,11,14,11,0,2,5825.014
2011,3,11,14,10,0,2,5824.994
2011,3,11,14,9,0,2,5824.991
2011,3,11,14,8,0,2,5825.034
2011,3,11,14,7,0,2,5825.036
2011,3,11,14,6,0,2,5825.03
2011,3,11,14,5,0,2,5825.04
2011,3,11,14,4,0,2,5825.052
2011,3,11,14,3,0,2,5825.064
2011,3,11,14,2,0,2,5825.057
2011,3,11,14,1,0,2,5825.037
2011,3,11,14,0,0,2,5825.004
2011,3,11,14,0,0,1,9999
2011,3,11,13,59,0,2,5824.967
2011,3,11,13,58,0,2,5824.977
2011,3,11,13,57,0,2,5824.977
2011,3,11,13,56,0,2,5824.948
2011,3,11,13,55,0,2,5824.923
2011,3,11,13,54,0,2,5824.884
2011,3,11,13,53,0,2,5824.879
2011,3,11,13,52,0,2,5824.899
2011,3,11,13,51,0,2,5824.872
2011,3,11,13,50,0,2,5824.849
2011,3,11,13,49,0,2,5824.864
2011,3,11,13,48,0,2,5824.872
2011,3,11,13,47,0,2,5824.88
2011,3,11,13,46,0,2,5824.923
2011,3,11,13,45,0,2,5824.932
2011,3,11,13,45,0,1,9999
2011,3,11,13,44,0,2,5824.919
2011,3,11,13,43,0,2,5824.969
2011,3,11,13,42,0,2,5825.002
2011,3,11,13,41,0,2,5824.969
2011,3,11,13,40,0,2,5824.972
2011,3,11,13,39,0,2,5824.987
2011,3,11,13,38,0,2,5824.963
2011,3,11,13,37,0,2,5824.961
2011,3,11,13,36,0,2,5824.975
2011,3,11,13,35,0,2,5824.969
2011,3,11,13,34,0,2,5824.953
2011,3,11,13,33,0,2,5824.926
2011,3,11,13,32,0,2,5824.903
2011,3,11,13,31,0,2,5824.915
2011,3,11,13,30,0,2,5824.942
2011,3,11,13,30,0,1,9999
2011,3,11,13,29,0,2,5824.963
2011,3,11,13,28,0,2,5824.978
2011,3,11,13,27,0,2,5824.984
2011,3,11,13,26,0,2,5824.985
2011,3,11,13,25,0,2,5824.989
2011,3,11,13,24,0,2,5824.985
2011,3,11,13,23,0,2,5824.985
2011,3,11,13,22,0,2,5824.98
2011,3,11,13,21,0,2,5824.965
2011,3,11,13,20,0,2,5824.963
2011,3,11,13,19,0,2,5824.988
2011,3,11,13,18,0,2,5824.985
2011,3,11,13,17,0,2,5824.97
2011,3,11,13,16,0,2,5824.989
2011,3,11,13,15,0,2,5825.012
2011,3,11,13,15,0,1,9999
2011,3,11,13,14,0,2,5825.037
